key,fare_amount
2015-01-27 13:08:24.0000002,10.343668505755307
2015-01-27 13:08:24.0000003,10.636223957060421
2011-10-08 11:53:44.0000002,4.803212895751485
2012-12-01 21:12:12.0000002,8.326493698574506
2012-12-01 21:12:12.0000003,14.489408277355349
2012-12-01 21:12:12.0000005,10.32275559559556
2011-10-06 12:10:20.0000001,5.248469422038327
2011-10-06 12:10:20.0000003,50.29186106079261
2011-10-06 12:10:20.0000002,12.143888656812447
2014-02-18 15:22:20.0000002,6.609029030079281
2014-02-18 15:22:20.0000003,10.468299063021428
2014-02-18 15:22:20.0000001,16.036669230427414
2010-03-29 20:20:32.0000002,3.563534064248388
2010-03-29 20:20:32.0000001,6.302703732320247
2011-10-06 03:59:12.0000002,7.88996817880653
2011-10-06 03:59:12.0000001,11.631023481158547
2012-07-15 16:45:04.0000006,3.916951924284493
2012-07-15 16:45:04.0000002,8.316671639202317
2012-07-15 16:45:04.0000003,4.767863097513752
2012-07-15 16:45:04.0000004,4.202844914553668
2014-10-29 02:09:56.0000001,7.316808565256317
2014-06-14 13:39:00.00000010,8.352857353698097
2014-06-14 13:39:00.00000060,7.18038450808647
2014-06-14 13:39:00.00000087,8.802788321578346
2014-06-14 13:39:00.00000050,18.381198211839333
2014-06-14 13:39:00.0000003,6.825341925654522
2014-06-14 13:39:00.000000158,38.5453134094627
2014-06-14 13:39:00.00000015,23.81556353434553
2014-06-14 13:39:00.00000073,6.166942816543856
2014-06-14 13:39:00.00000077,16.341575779768807
2014-06-14 13:39:00.000000145,10.228914697164038
2014-06-14 13:39:00.00000079,6.488137094573766
2014-06-14 13:39:00.000000121,5.7872132568447086
2014-06-14 13:39:00.00000021,10.763120145170976
2014-06-14 13:39:00.0000005,8.996326952566127
2014-06-14 13:39:00.000000165,7.612826287808251
2014-06-14 13:39:00.000000184,6.571573658819888
2014-06-14 13:39:00.00000059,6.065700749692633
2014-06-14 13:39:00.00000070,7.706549892068457
2014-06-14 13:39:00.00000068,4.647842808652951
2014-06-14 13:39:00.000000133,19.73716429898059
2014-06-14 13:39:00.000000128,10.486817723827834
2014-06-14 13:39:00.000000136,19.37737976169328
2014-06-14 13:39:00.00000017,9.947064721416986
2014-06-14 13:39:00.000000111,5.472190546786831
2014-06-14 13:39:00.000000115,11.975101625860743
2014-06-14 13:39:00.000000168,5.883670997357468
2014-06-14 13:39:00.00000031,6.394544386414057
2014-06-14 13:39:00.000000116,6.396818530286813
2014-06-14 13:39:00.00000051,5.2113190005229715
2014-06-14 13:39:00.000000193,12.216063503762477
2014-06-14 13:39:00.000000132,12.574273569702493
2014-06-14 13:39:00.000000167,20.59673186876398
2014-06-14 13:39:00.00000044,6.341949131564121
2014-06-14 13:39:00.000000138,7.457375891799468
2014-06-14 13:39:00.00000066,15.993025705417349
2014-06-14 13:39:00.00000063,11.454250610458669
2014-06-14 13:39:00.000000154,10.488151420273702
2014-06-14 13:39:00.00000097,13.328594912777419
2014-06-14 13:39:00.00000067,13.642265903823773
2014-06-14 13:39:00.000000179,7.73200037883081
2014-06-14 13:39:00.00000092,10.861913384976262
2014-06-14 13:39:00.00000029,5.711257713245201
2014-06-14 13:39:00.000000177,5.73132949274131
