key,fare_amount
2015-01-27 13:08:24.0000002,9.88
2015-01-27 13:08:24.0000003,10.87
2011-10-08 11:53:44.0000002,4.1
2012-12-01 21:12:12.0000002,9.25
2012-12-01 21:12:12.0000003,16.59
2012-12-01 21:12:12.0000005,9.96
2011-10-06 12:10:20.0000001,5.18
2011-10-06 12:10:20.0000003,49.63
2011-10-06 12:10:20.0000002,11.43
2014-02-18 15:22:20.0000002,6.59
2014-02-18 15:22:20.0000003,9.91
2014-02-18 15:22:20.0000001,19.36
2010-03-29 20:20:32.0000002,4.0
2010-03-29 20:20:32.0000001,6.68
2011-10-06 03:59:12.0000002,7.21
2011-10-06 03:59:12.0000001,9.95
2012-07-15 16:45:04.0000006,3.75
2012-07-15 16:45:04.0000002,8.42
2012-07-15 16:45:04.0000003,4.78
2012-07-15 16:45:04.0000004,4.23
2014-10-29 02:09:56.0000001,7.42
2014-06-14 13:39:00.00000010,8.62
2014-06-14 13:39:00.00000060,7.91
2014-06-14 13:39:00.00000087,8.15
2014-06-14 13:39:00.00000050,17.61
2014-06-14 13:39:00.0000003,7.16
2014-06-14 13:39:00.000000158,35.41
2014-06-14 13:39:00.00000015,25.18
2014-06-14 13:39:00.00000073,5.78
2014-06-14 13:39:00.00000077,16.22
2014-06-14 13:39:00.000000145,9.17
2014-06-14 13:39:00.00000079,5.61
2014-06-14 13:39:00.000000121,5.15
2014-06-14 13:39:00.00000021,11.64
2014-06-14 13:39:00.0000005,8.27
2014-06-14 13:39:00.000000165,6.91
2014-06-14 13:39:00.000000184,5.9
2014-06-14 13:39:00.00000059,6.27
2014-06-14 13:39:00.00000070,8.08
2014-06-14 13:39:00.00000068,4.69
2014-06-14 13:39:00.000000133,18.04
2014-06-14 13:39:00.000000128,10.1
2014-06-14 13:39:00.000000136,19.49
2014-06-14 13:39:00.00000017,11.89
2014-06-14 13:39:00.000000111,5.52
2014-06-14 13:39:00.000000115,11.91
2014-06-14 13:39:00.000000168,6.1
2014-06-14 13:39:00.00000031,6.67
2014-06-14 13:39:00.000000116,6.43
2014-06-14 13:39:00.00000051,5.21
2014-06-14 13:39:00.000000193,12.8
2014-06-14 13:39:00.000000132,14.92
2014-06-14 13:39:00.000000167,22.81
2014-06-14 13:39:00.00000044,5.79
2014-06-14 13:39:00.000000138,7.45
2014-06-14 13:39:00.00000066,15.5
2014-06-14 13:39:00.00000063,10.14
2014-06-14 13:39:00.000000154,12.41
2014-06-14 13:39:00.00000097,14.59
2014-06-14 13:39:00.00000067,14.0
2014-06-14 13:39:00.000000179,7.18
2014-06-14 13:39:00.00000092,11.31
2014-06-14 13:39:00.00000029,6.14
2014-06-14 13:39:00.000000177,6.17
2014-06-14 13:39:00.000000192,7.14
2014-06-14 13:39:00.000000181,6.02
2014-06-14 13:39:00.000000120,11.46
2014-06-14 13:39:00.0000008,5.31
2014-06-14 13:39:00.000000103,4.74
2014-06-14 13:39:00.00000049,18.01
2014-06-14 13:39:00.000000108,8.09
2014-06-14 13:39:00.00000072,5.32
2014-06-14 13:39:00.000000182,13.27
2014-06-14 13:39:00.00000061,6.39
2014-06-14 13:39:00.00000093,9.52
2014-06-14 13:39:00.000000170,13.33
2014-06-14 13:39:00.000000147,51.72
2014-06-14 13:39:00.000000140,4.51
2014-06-14 13:39:00.000000159,4.57
2014-06-14 13:39:00.00000012,4.99
2014-06-14 13:39:00.00000025,7.17
2014-06-14 13:39:00.000000156,6.01
2014-06-14 13:39:00.000000152,8.61
2014-06-14 13:39:00.000000129,10.55
2014-06-14 13:39:00.000000119,19.07
2014-06-14 13:39:00.000000118,5.35
2014-06-14 13:39:00.00000076,4.78
2014-06-14 13:39:00.000000135,7.64
2014-06-14 13:39:00.00000023,22.85
2014-06-14 13:39:00.00000082,9.98
2014-06-14 13:39:00.000000125,12.52
2014-06-14 13:39:00.00000075,10.52
2014-06-14 13:39:00.000000124,7.11
2014-06-14 13:39:00.000000172,6.27
2014-06-14 13:39:00.00000024,15.29
2014-06-14 13:39:00.000000169,14.17
2014-06-14 13:39:00.00000052,12.38
2014-06-14 13:39:00.000000161,13.5
2014-06-14 13:39:00.00000038,8.65
2014-06-14 13:39:00.00000035,11.9
2014-06-14 13:39:00.00000053,13.65
2014-06-14 13:39:00.000000183,6.21
2014-06-14 13:39:00.000000131,57.04
2014-06-14 13:39:00.000000180,8.15
2014-06-14 13:39:00.000000130,5.95
2014-06-14 13:39:00.00000032,4.4
2014-06-14 13:39:00.000000148,11.8
2014-06-14 13:39:00.0000007,10.73
2014-06-14 13:39:00.00000095,11.7
2014-06-14 13:39:00.000000144,37.71
2014-06-14 13:39:00.000000141,35.18
2014-06-14 13:39:00.000000162,21.23
2014-06-14 13:39:00.00000018,12.87
2014-06-14 13:39:00.00000054,10.28
2014-06-14 13:39:00.00000040,6.31
2014-06-14 13:39:00.00000096,6.66
2014-06-14 13:39:00.00000055,27.97
2014-06-14 13:39:00.000000109,9.4
2014-06-14 13:39:00.000000151,7.78
2014-06-14 13:39:00.00000016,10.65
2014-06-14 13:39:00.00000062,11.12
2014-06-14 13:39:00.000000191,6.55
2014-06-14 13:39:00.00000034,9.36
2014-06-14 13:39:00.000000160,7.41
2014-06-14 13:39:00.00000013,6.13
2014-06-14 13:39:00.000000188,5.71
2014-06-14 13:39:00.00000086,8.91
2014-06-14 13:39:00.000000185,11.8
2014-06-14 13:39:00.00000074,9.67
2014-06-14 13:39:00.00000022,19.46
2014-06-14 13:39:00.00000036,5.03
2014-06-14 13:39:00.000000126,3.85
2014-06-14 13:39:00.000000190,6.08
2014-06-14 13:39:00.00000042,6.55
2014-06-14 13:39:00.000000178,7.91
2014-06-14 13:39:00.000000163,5.1
2014-06-14 13:39:00.00000020,13.98
2014-06-14 13:39:00.00000098,6.56
2014-06-14 13:39:00.000000114,22.57
2014-06-14 13:39:00.00000045,9.89
2014-06-14 13:39:00.00000094,4.98
2014-06-14 13:39:00.000000146,10.71
2014-06-14 13:39:00.00000033,8.63
2014-06-14 13:39:00.000000143,5.61
2014-06-14 13:39:00.000000107,7.0
2014-06-14 13:39:00.00000048,8.98
2014-06-14 13:39:00.00000043,12.99
2014-06-14 13:39:00.000000123,9.28
2014-06-14 13:39:00.000000134,8.56
2014-06-14 13:39:00.000000142,6.53
2014-06-14 13:39:00.000000122,11.56
2014-06-14 13:39:00.000000176,11.23
2011-12-12 09:42:12.0000004,6.66
2011-12-12 09:42:12.0000002,3.88
2011-12-12 09:42:12.0000001,11.22
2011-12-12 09:42:12.0000003,6.75
2011-12-12 09:42:12.0000005,7.97
2013-06-27 00:20:40.0000001,19.24
2013-06-27 00:20:40.0000003,11.11
2009-02-20 13:34:16.0000001,7.49
2009-02-20 13:34:16.0000002,11.11
2009-02-20 13:34:16.0000003,7.44
2010-08-22 21:14:08.0000001,29.06
2010-08-22 21:14:08.0000005,13.96
2010-08-22 21:14:08.0000003,4.29
2010-08-22 21:14:08.0000002,6.39
2012-08-06 08:58:08.0000002,4.39
2012-08-06 08:58:08.0000001,18.38
2013-11-04 08:34:12.0000003,6.13
2013-11-04 08:34:12.0000001,10.68
2013-11-04 08:34:12.0000002,11.05
2011-06-24 20:34:48.0000002,7.43
2011-06-24 20:34:48.0000001,18.8
2011-03-28 20:38:36.0000003,4.97
2011-03-28 20:38:36.0000004,4.21
2011-03-28 20:38:36.0000002,7.73
2011-08-14 20:36:28.0000004,6.14
2011-08-14 20:36:28.0000001,5.97
2011-08-14 20:36:28.0000003,19.92
2011-08-14 20:36:28.0000002,6.53
2015-02-21 15:52:44.0000004,20.69
2015-02-21 15:52:44.0000003,9.97
2015-02-21 15:52:44.0000002,18.27
2015-02-21 15:52:44.0000001,10.28
2013-01-29 11:29:52.0000001,10.07
2014-09-12 19:03:48.0000001,10.59
2013-11-09 18:52:40.0000004,9.94
2013-11-09 18:52:40.0000002,12.41
